,Num_Acc,lum,agg,atm,col,lat,long,datetime
1434,202100033524,1,1,1,6,48.7766211418,2.4180461375,2021-06-18 20:45:00
1435,202100033652,5,2,7,3,48.80843,2.33263,2021-06-18 06:35:00
1436,202100033653,1,2,1,3,48.82014,2.39649,2021-06-18 16:05:00
1437,202100033654,1,2,1,2,48.80779,2.37733,2021-06-14 13:35:00
1438,202100033655,1,2,1,1,48.77103,2.48509,2021-06-18 11:45:00
1439,202100033656,1,2,1,3,48.768766,2.413842,2021-06-18 09:15:00
1440,202100033657,1,2,1,2,48.76616,2.40875,2021-06-17 12:15:00
1441,202100033760,4,1,1,6,48.75898,2.33856,2021-06-18 00:20:00
1442,202100033885,1,2,1,2,48.80612,2.47226,2021-06-16 18:25:00
1443,202100033886,1,2,1,3,48.806977,2.353682,2021-06-15 15:00:00
1444,202100033887,1,2,1,3,48.75448,2.38599,2021-06-17 18:20:00
1445,202100033888,1,2,1,3,48.74802,2.36935,2021-06-16 10:15:00
1446,202100033889,5,2,1,1,48.79202,2.40404,2021-06-17 00:33:00
1447,202100033996,5,2,1,4,48.8172,2.3759,2021-06-13 22:10:00
1448,202100034109,1,2,1,1,48.79351,2.41219,2021-06-16 14:00:00
1449,202100034110,1,2,1,6,48.787,2.39751,2021-06-13 17:45:00
1450,202100034111,1,2,1,3,48.84645,2.4199,2021-06-16 18:30:00
1451,202100034112,1,2,1,6,48.80057,2.47179,2021-06-15 15:20:00
1452,202100034113,1,2,1,6,48.79086,2.51107,2021-06-14 17:10:00
1453,202100034114,1,2,1,3,48.855891,2.457526,2021-06-16 18:10:00
1454,202100034115,1,2,1,2,48.852574,2.490785,2021-06-06 17:00:00
1455,202100034116,1,2,1,2,48.74542,2.40253,2021-06-16 18:40:00
1456,202100034198,1,1,1,4,48.76012,2.33887,2021-06-16 07:30:00
1457,202100034314,1,2,1,2,48.80698,2.51087,2021-06-14 20:00:00
1458,202100034315,1,2,1,3,48.79074,2.50654,2021-06-14 14:15:00
1459,202100034316,1,2,1,3,48.74245,2.3537,2021-06-15 12:40:00
1460,202100034317,1,2,1,6,48.76374,2.40611,2021-06-14 19:10:00
1461,202100034318,1,2,1,2,48.75603,2.41441,2021-06-14 15:55:00
1462,202100034319,1,2,1,3,48.75493,2.41182,2021-06-14 10:05:00
1463,202100034320,1,2,1,1,48.8209,2.5468,2021-06-13 17:50:00
1464,202100034321,1,2,1,3,48.82804,2.40351,2021-06-15 09:30:00
1465,202100034322,1,2,1,3,48.74935,2.50843,2021-06-15 17:00:00
1466,202100034323,5,2,1,6,48.72744,2.53103,2021-06-14 22:30:00
1467,202100034324,1,2,1,3,48.79819,2.42063,2021-06-14 11:55:00
1468,202100034413,5,1,1,6,48.8067716076,2.3462255274,2021-06-14 22:30:00
1469,202100034418,1,1,1,3,48.7630280253,2.3813295364,2021-06-15 16:10:00
1470,202100034419,1,1,1,6,48.7628606503,2.3813598274,2021-06-15 10:50:00
1471,202100034420,1,1,1,6,48.83129,2.53107,2021-06-15 08:30:00
1472,202100034422,1,1,1,6,48.8354458972,2.5387118132,2021-06-15 07:10:00
1473,202100034423,1,1,1,4,48.7765946914,2.416910461,2021-06-15 06:40:00
1474,202100034441,1,2,1,3,48.8358,2.4886,2021-06-14 19:30:00
1475,202100034442,1,2,7,3,48.7534,2.33314,2021-06-14 15:30:00
1476,202100034443,5,2,1,6,48.77735,2.44168,2021-06-13 23:36:00
1477,202100034444,1,2,1,3,48.757351,2.407445,2021-06-14 13:25:00
1478,202100034445,1,2,1,6,48.75424,2.41378,2021-06-13 19:40:00
1479,202100034446,1,1,1,7,48.72191,2.56269,2021-06-14 18:10:00
1480,202100034620,1,2,1,7,48.81232,2.34965,2021-06-13 20:00:00
1481,202100034621,1,2,1,6,48.80834,2.36304,2021-06-13 19:10:00
1482,202100034622,1,2,1,3,48.77338,2.39947,2021-06-13 19:30:00
1483,202100034623,1,2,1,1,48.8348,2.547,2021-06-13 11:05:00
1484,202100034730,1,1,7,6,48.7760435069,2.4284361398,2021-06-13 06:45:00
1485,202100034793,1,2,1,6,48.7917,2.38347,2021-06-12 11:35:00
1486,202100034794,1,2,7,6,48.79748,2.5088,2021-06-12 12:30:00
1487,202100034795,5,2,1,4,48.7679,2.417357,2021-06-11 23:00:00
1488,202100034914,1,1,1,6,48.7761,2.42469,2021-06-12 15:00:00
1489,202100034915,1,1,1,2,48.8267840801,2.5141683324,2021-06-11 19:45:00
1490,202100034916,1,1,1,2,48.7542436863,2.3810453254,2021-06-11 17:45:00
1491,202100035073,5,2,1,6,48.799743,2.426047,2021-06-11 00:30:00
1492,202100035074,1,2,1,3,48.78274,2.39389,2021-06-10 15:05:00
1493,202100035075,1,2,1,3,48.849191,2.496096,2021-06-10 19:10:00
1494,202100035076,1,2,1,3,48.814274,2.421122,2021-06-11 09:27:00
1495,202100035077,1,2,1,3,48.79597,2.36836,2021-06-11 13:35:00
1496,202100035078,1,2,1,3,48.80069,2.36508,2021-06-11 13:30:00
1497,202100035079,1,2,1,3,48.77416,2.43964,2021-06-11 20:30:00
1498,202100035080,1,2,1,3,48.76805,2.48774,2021-06-10 16:10:00
1499,202100035081,1,2,1,6,48.74733,2.47798,2021-06-11 20:15:00
1500,202100035198,1,1,1,3,48.830322896,2.4893496496,2021-06-11 09:20:00
1501,202100035332,1,2,1,3,48.8,2.41,2021-06-09 11:30:00
1502,202100035333,1,2,1,6,48.73017,2.44838,2021-06-10 11:20:00
1503,202100035334,1,2,1,1,48.80725,2.47129,2021-06-09 18:12:00
1504,202100035335,1,2,1,6,48.79808,2.48025,2021-06-09 11:00:00
1505,202100035336,1,2,1,1,48.85322,2.44851,2021-06-10 16:50:00
1506,202100035337,1,2,1,3,48.77471,2.443917,2021-06-10 10:00:00
1507,202100035338,1,2,1,6,48.76629,2.42109,2021-06-09 10:30:00
1508,202100035425,1,1,1,6,48.75859,2.33678,2021-06-10 19:00:00
1509,202100035426,1,1,1,3,48.75179,2.32987,2021-06-10 19:05:00
1510,202100035439,1,1,1,2,48.81076,2.44891,2021-06-10 19:50:00
1511,202100035443,1,1,1,4,48.8175286642,2.422515171,2021-06-10 08:40:00
1512,202100035555,1,2,1,1,48.81221,2.48532,2021-06-08 18:10:00
1513,202100035556,1,2,1,6,48.796227,2.500311,2021-06-08 16:00:00
1514,202100035557,1,2,1,1,48.79969,2.44119,2021-06-09 14:30:00
1515,202100035558,5,2,1,6,48.8063,2.44254,2021-06-09 00:30:00
1516,202100035559,1,2,1,6,48.78787,2.44653,2021-06-08 10:30:00
1517,202100035560,2,2,1,2,48.77014,2.4256,2021-06-09 06:30:00
1518,202100035561,1,2,1,7,48.826239,2.505272,2021-06-09 19:50:00
1519,202100035562,5,2,1,3,48.813329,2.511734,2021-06-08 23:20:00
1520,202100035650,1,1,1,7,48.8008785309,2.3418099706,2021-06-09 17:10:00
1521,202100035652,1,1,1,2,48.75923,2.32369,2021-06-09 08:30:00
1522,202100035659,1,1,1,4,48.76978,2.38053,2021-06-09 17:25:00
1523,202100035764,1,2,1,6,48.81537,2.420839,2021-06-08 19:25:00
1524,202100035765,1,2,1,3,48.78849,2.36172,2021-06-08 17:45:00
1525,202100035766,1,2,1,3,48.80995,2.32756,2021-06-08 08:00:00
1526,202100035767,1,2,1,2,48.75868,2.39455,2021-06-08 19:00:00
1527,202100035768,1,2,1,6,48.77349,2.33582,2021-06-08 16:10:00
1528,202100035769,1,2,1,6,48.8074475813,2.5756716728,2021-06-08 09:00:00
1529,202100035770,1,2,1,3,48.774991,2.513172,2021-06-08 18:50:00
1530,202100035857,1,1,1,3,48.75942,2.32254,2021-06-08 12:32:00
1531,202100035858,1,1,1,4,48.75439,2.33272,2021-06-08 14:00:00
1532,202100035951,2,2,1,3,48.834222,2.417011,2021-06-06 21:50:00
1533,202100035952,1,2,1,3,48.835033,2.419783,2021-06-07 16:45:00
1534,202100035953,1,2,1,1,48.7355,2.4467,2021-06-07 06:00:00
1535,202100035954,1,2,1,3,48.813006,2.468433,2021-06-07 18:05:00
1536,202100035955,1,2,1,3,48.78027,2.47609,2021-06-07 18:30:00
1537,202100035956,1,2,1,1,48.774345,2.439805,2021-06-07 07:20:00
1538,202100035957,5,2,1,3,48.76714,2.40383,2021-06-07 22:20:00
1539,202100036105,1,2,1,1,48.7899,2.3908,2021-06-06 17:50:00
1540,202100036106,5,2,1,3,48.78857,2.37533,2021-06-06 00:40:00
1541,202100036107,5,2,1,3,48.794405,2.358111,2021-06-06 00:15:00
1542,202100036108,3,1,1,7,48.80147,2.44668,2021-06-05 23:13:00
1543,202100036200,1,1,1,2,48.75483,2.34645,2021-06-06 13:05:00
1544,202100036210,1,1,1,4,48.827286427,2.4692556276,2021-06-06 11:50:00
1545,202100036270,1,2,1,7,48.72179,2.44651,2021-06-05 14:20:00
1546,202100036271,5,2,1,6,48.79832,2.34683,2021-06-05 04:00:00
1547,202100036272,1,2,1,1,48.80164,2.40222,2021-06-05 17:15:00
1548,202100036273,1,1,1,6,48.75337,2.36109,2021-06-05 18:00:00
1549,202100036274,1,2,1,3,48.84734,2.48502,2021-06-05 14:30:00
1550,202100036275,1,2,1,2,48.76633,2.48985,2021-06-05 20:30:00
1551,202100036276,1,2,7,3,48.81994,2.39723,2021-05-25 11:10:00
1552,202100036277,1,1,1,4,48.7275296527,2.5413179398,2021-06-05 13:50:00
1553,202100036356,1,1,1,3,48.81721,2.42956,2021-06-05 16:20:00
1554,202100036476,1,2,1,2,48.79316,2.40112,2021-06-03 12:20:00
1555,202100036477,1,2,2,7,48.7920152968,2.3665188659,2021-06-04 09:00:00
1556,202100036478,2,2,8,6,48.81249,2.38619,2021-06-04 20:50:00
1557,202100036479,1,2,8,1,48.81142,2.51528,2021-06-04 17:50:00
1558,202100036480,1,2,1,3,48.81379,2.51022,2021-06-02 15:20:00
1559,202100036481,1,2,2,6,48.7731520075,2.5180001557,2021-06-04 08:40:00
1560,202100036566,1,1,8,2,48.75581,2.34237,2021-06-04 09:10:00
1561,202100036652,1,2,1,6,48.78858,2.36835,2021-06-03 15:50:00
1562,202100036653,2,2,1,1,48.81152,2.53661,2021-06-03 21:40:00
1563,202100036654,1,2,1,3,48.80093,2.42231,2021-06-03 12:00:00
1564,202100036655,1,2,1,7,48.81451,2.41213,2021-06-02 13:35:00
1565,202100036743,1,1,1,2,48.7945105647,2.4421620369,2021-06-03 19:30:00
1566,202100036744,1,1,1,4,48.7761421973,2.4306734133,2021-06-03 08:40:00
1567,202100036745,1,1,1,2,48.83028,2.49575,2021-06-02 16:18:00
1568,202100036846,5,2,1,7,48.80773,2.40767,2021-06-01 22:10:00
1569,202100036847,5,2,1,6,48.776461011,2.3976159096,2021-05-30 01:30:00
1570,202100036848,1,2,1,5,48.733485,2.451827,2021-06-02 15:50:00
1571,202100036849,1,2,1,3,48.73993,2.4526,2021-06-02 09:10:00
1572,202100036850,1,2,1,3,48.79788,2.49761,2021-06-01 12:15:00
1573,202100036851,1,2,1,1,48.78446,2.36327,2021-06-02 20:10:00
1574,202100036852,1,2,1,7,48.8062603318,2.3338647137,2021-06-02 16:45:00
1575,202100036853,1,2,1,6,48.81566,2.39345,2021-06-02 12:10:00
1576,202100036854,1,2,1,6,48.81224,2.39182,2021-06-01 08:47:00
1577,202100036855,1,2,1,7,48.75426,2.32693,2021-06-02 12:10:00
1578,202100036856,1,2,1,4,48.77065,2.40149,2021-06-02 12:45:00
1579,202100036857,1,2,1,3,48.731174,2.441971,2021-06-02 08:00:00
1580,202100036858,1,2,1,6,48.812203,2.513861,2021-05-20 10:30:00
1581,202100037057,1,2,1,6,48.7429083635,2.4832749367,2021-06-01 10:30:00
1582,202100037058,1,2,1,3,48.80945,2.47099,2021-05-31 18:00:00
1583,202100037059,1,2,1,1,48.81774,2.37581,2021-05-30 18:50:00
1584,202100037060,1,2,1,3,48.78544,2.44993,2021-05-31 17:00:00
1585,202100037061,1,2,1,3,48.81805,2.39489,2021-06-01 18:20:00
1586,202100037062,2,2,1,7,48.69568,2.55503,2021-06-01 21:38:00
1587,202100037063,1,2,1,3,48.79461,2.42549,2021-05-31 17:30:00
1588,202100037064,1,2,1,3,48.79825,2.42053,2021-05-29 20:10:00
1589,202100037143,1,1,1,2,48.76003,2.32099,2021-06-01 09:55:00
1590,202100037153,1,1,1,6,48.8283679668,2.4755835633,2021-06-01 18:20:00
1591,202100037279,1,2,1,6,48.74772,2.427516,2021-03-24 17:00:00
1592,202100037299,1,2,1,3,48.7931978315,2.4344801901,2021-05-31 20:55:00
1593,202100037300,1,2,1,3,48.81445,2.425138,2021-05-31 14:50:00
1594,202100037301,1,2,1,6,48.78768,2.36785,2021-05-31 15:00:00
1595,202100037302,1,2,1,3,48.80522,2.33809,2021-05-31 14:30:00
1596,202100037303,1,2,1,6,48.815827,2.403175,2021-05-31 20:40:00
1597,202100037304,5,2,1,3,48.77689,2.44145,2021-05-30 02:11:00
1598,202100037305,1,2,1,3,48.7677,2.50845,2021-05-31 18:46:00
1599,202100037398,1,1,1,6,48.8552398797,2.489336729,2021-05-31 16:00:00
1600,202100037455,1,2,1,2,48.72903,2.44709,2021-05-30 18:24:00
1601,202100037456,1,2,1,6,48.7664,2.3679,2021-05-30 08:35:00
1602,202100037457,1,2,1,6,48.81364,2.51018,2021-05-30 12:40:00
1603,202100037546,5,1,1,6,48.8016451608,2.3434246537,2021-05-30 01:00:00
1604,202100037624,1,2,1,3,48.81958,2.39805,2021-05-29 11:00:00
1605,202100037625,1,2,1,6,48.761215158,2.4966752529,2021-05-29 18:15:00
1606,202100037626,1,2,1,3,48.74045,2.42511,2021-05-29 19:50:00
1607,202100037627,1,2,1,2,48.76685,2.41418,2021-05-29 15:45:00
1608,202100037628,1,2,1,6,48.813809,2.510263,2021-05-29 11:25:00
1609,202100037629,1,2,1,3,48.77051,2.5058,2021-05-29 10:45:00
1610,202100037630,2,2,1,3,48.80629,2.4185,2021-05-28 21:00:00
1611,202100037719,1,1,1,6,48.767116,2.343651,2021-05-29 12:05:00
1612,202100037726,3,1,1,3,48.79629,2.44342,2021-05-28 21:30:00
1613,202100037843,1,2,1,6,48.80348,2.37751,2021-05-28 17:35:00
1614,202100037844,3,2,1,6,48.7778,2.37649,2021-05-27 23:30:00
1615,202100037845,1,2,1,6,48.7815,2.38189,2021-05-27 18:00:00
1616,202100037846,5,2,1,1,48.784616,2.354577,2021-05-29 23:00:00
1617,202100037847,1,2,1,6,48.79773,2.34327,2021-05-28 17:34:00
1618,202100037848,1,2,1,3,48.82143,2.39416,2021-05-28 19:30:00
1619,202100037849,5,2,1,1,48.79089,2.40229,2021-05-28 04:50:00
1620,202100037850,1,2,1,3,48.76575,2.32788,2021-05-28 14:20:00
1621,202100037851,2,2,1,6,48.763231,2.358496,2021-05-28 05:30:00
1622,202100037852,1,2,1,2,48.7674,2.4673,2021-05-18 18:30:00
1623,202100037853,1,2,1,6,48.775962,2.435153,2021-05-27 08:30:00
1624,202100037854,1,2,1,1,48.77369,2.42241,2021-05-28 19:54:00
1625,202100037855,1,2,1,3,48.83486,2.543,2021-05-27 11:15:00
1626,202100037856,2,2,1,6,48.75609,2.498415,2021-05-28 20:00:00
1627,202100037945,1,1,1,2,48.75955,2.32229,2021-05-28 13:55:00
1628,202100038047,1,2,2,3,48.80188,2.49336,2021-05-26 15:20:00
1629,202100038048,1,2,1,6,48.804,2.48731,2021-05-26 11:15:00
1630,202100038049,2,2,1,2,48.79675,2.43088,2021-05-27 05:29:00
1631,202100038050,5,2,1,3,48.812,2.36138,2021-05-27 21:15:00
1632,202100038051,1,2,1,3,48.81407,2.37671,2021-05-27 20:05:00
1633,202100038052,1,2,1,3,48.75937,2.33278,2021-05-27 20:25:00
1634,202100038053,1,2,1,1,48.8437,2.465,2021-05-17 13:25:00
1635,202100038054,1,2,1,3,48.81952,2.48688,2021-05-22 20:25:00
1636,202100038141,1,1,2,6,48.84994,2.49093,2021-05-26 07:15:00
1637,202100038229,1,2,2,4,48.78566,2.3878,2021-05-26 16:40:00
1638,202100038230,1,2,2,2,48.762179,2.333151,2021-05-25 14:05:00
1639,202100038231,1,2,1,3,48.74761,2.41781,2021-05-26 18:30:00
1640,202100038232,1,2,1,4,48.75489,2.41157,2021-05-26 13:48:00
1641,202100038233,1,2,8,3,48.77539,2.54826,2021-05-26 19:45:00
1642,202100038307,1,1,1,5,48.76027,2.32045,2021-05-26 08:50:00
1643,202100038404,1,2,1,3,48.78317,2.39397,2021-05-24 19:15:00
1644,202100038405,1,2,1,2,48.7914962156,2.3615136137,2021-05-25 08:15:00
1645,202100038406,1,2,1,6,48.77761,2.44444,2021-05-25 11:40:00
1646,202100038407,5,2,8,6,48.770671526,2.4269614218,2021-05-25 01:45:00
1647,202100038408,1,2,1,1,48.76,2.51,2021-05-25 20:00:00
1648,202100038491,1,1,1,4,48.75946,2.3234,2021-05-24 19:30:00
1649,202100038501,1,1,1,4,48.8174754142,2.4324596446,2021-05-25 14:00:00
1650,202100038535,1,2,1,3,48.85805,2.493511,2021-05-24 20:20:00
1651,202100038536,1,2,2,2,48.78837,2.45141,2021-05-24 15:20:00
1652,202100038537,2,2,1,3,48.8199,2.4826,2021-05-24 19:40:00
